Ano,Mês,Valor,Estado
2012,Novembro,1157.0,Amapá
2012,Dezembro,510.0,Amapá
2013,Janeiro,2.0,Amapá
2013,Fevereiro,2.0,Amapá
2013,Março,1.0,Amapá
2013,Abril,2.0,Amapá
2013,Maio,1.0,Amapá
2013,Junho,6.0,Amapá
2013,Julho,1.0,Amapá
2013,Agosto,18.0,Amapá
2013,Setembro,126.0,Amapá
2013,Outubro,560.0,Amapá
2013,Novembro,613.0,Amapá
2013,Dezembro,197.0,Amapá
2014,Janeiro,25.0,Amapá
2014,Fevereiro,2.0,Amapá
2014,Março,2.0,Amapá
2014,Abril,1.0,Amapá
2014,Maio,,Amapá
2014,Junho,2.0,Amapá
2014,Julho,5.0,Amapá
2014,Agosto,19.0,Amapá
2014,Setembro,161.0,Amapá
2014,Outubro,592.0,Amapá
2014,Novembro,653.0,Amapá
2014,Dezembro,386.0,Amapá
2015,Janeiro,27.0,Amapá
2015,Fevereiro,,Amapá
2015,Março,1.0,Amapá
2015,Abril,,Amapá
2015,Maio,,Amapá
2015,Junho,2.0,Amapá
2015,Julho,4.0,Amapá
2015,Agosto,26.0,Amapá
2015,Setembro,198.0,Amapá
2015,Outubro,927.0,Amapá
2015,Novembro,1424.0,Amapá
2015,Dezembro,327.0,Amapá
2016,Janeiro,16.0,Amapá
2016,Fevereiro,1.0,Amapá
2016,Março,,Amapá
2016,Abril,,Amapá
2016,Maio,3.0,Amapá
2016,Junho,2.0,Amapá
2016,Julho,1.0,Amapá
2016,Agosto,39.0,Amapá
2016,Setembro,150.0,Amapá
2016,Outubro,816.0,Amapá
2016,Novembro,1104.0,Amapá
2016,Dezembro,463.0,Amapá
2017,Janeiro,2.0,Amapá
2017,Fevereiro,,Amapá
2017,Março,,Amapá
2017,Abril,3.0,Amapá
2017,Maio,2.0,Amapá
2017,Junho,2.0,Amapá
2017,Julho,3.0,Amapá
2017,Agosto,28.0,Amapá
2017,Setembro,88.0,Amapá
2017,Outubro,440.0,Amapá
2017,Novembro,972.0,Amapá
2017,Dezembro,406.0,Amapá
2018,Janeiro,14.0,Amapá
2018,Fevereiro,1.0,Amapá
2018,Março,,Amapá
2018,Abril,1.0,Amapá
2018,Maio,1.0,Amapá
2018,Junho,3.0,Amapá
2018,Julho,4.0,Amapá
2018,Agosto,38.0,Amapá
2018,Setembro,123.0,Amapá
2018,Outubro,571.0,Amapá
2018,Novembro,450.0,Amapá
2018,Dezembro,,Amapá
2019,Janeiro,4.0,Amapá
2019,Fevereiro,,Amapá
2019,Março,,Amapá
2019,Abril,,Amapá
2019,Maio,,Amapá
2019,Junho,,Amapá
2019,Julho,4.0,Amapá
2019,Agosto,21.0,Amapá
2019,Setembro,138.0,Amapá
2019,Outubro,540.0,Amapá
2019,Novembro,503.0,Amapá
2019,Dezembro,67.0,Amapá
2020,Janeiro,2.0,Amapá
2020,Fevereiro,1.0,Amapá
2020,Março,1.0,Amapá
2020,Abril,,Amapá
2020,Maio,,Amapá
2020,Junho,3.0,Amapá
2020,Julho,2.0,Amapá
2020,Agosto,16.0,Amapá
2020,Setembro,84.0,Amapá
2020,Outubro,527.0,Amapá
2020,Novembro,76.0,Amapá
2020,Dezembro,38.0,Amapá
2021,Janeiro,,Amapá
2021,Fevereiro,1.0,Amapá
2021,Março,1.0,Amapá
2021,Abril,,Amapá
2021,Maio,,Amapá
2021,Junho,4.0,Amapá
2021,Julho,5.0,Amapá
2021,Agosto,19.0,Amapá
2021,Setembro,137.0,Amapá
2021,Outubro,401.0,Amapá
2021,Novembro,103.0,Amapá
2021,Dezembro,5.0,Amapá
2022,Janeiro,8.0,Amapá
2022,Fevereiro,1.0,Amapá
2022,Março,1.0,Amapá
2022,Abril,2.0,Amapá
2022,Maio,1.0,Amapá
2022,Junho,1.0,Amapá
2022,Julho,5.0,Amapá
2022,Agosto,37.0,Amapá
2022,Setembro,199.0,Amapá
2022,Outubro,612.0,Amapá
2022,Novembro,117.0,Amapá
2022,Dezembro,6.0,Amapá
2023,Janeiro,8.0,Amapá
2023,Fevereiro,,Amapá
2023,Março,1.0,Amapá
2023,Abril,1.0,Amapá
2023,Maio,5.0,Amapá
2023,Junho,,Amapá
2023,Julho,15.0,Amapá
2023,Agosto,69.0,Amapá
2023,Setembro,434.0,Amapá
2023,Outubro,1063.0,Amapá
2023,Novembro,891.0,Amapá
2023,Dezembro,65.0,Amapá
2024,Janeiro,3.0,Amapá
2024,Fevereiro,1.0,Amapá
2024,Março,,Amapá
2024,Abril,2.0,Amapá
2024,Maio,1.0,Amapá
2024,Junho,1.0,Amapá
2024,Julho,,Amapá
2024,Agosto,12.0,Amapá
2024,Setembro,152.0,Amapá
2024,Outubro,541.0,Amapá
2024,Novembro,1200.0,Amapá
2024,Dezembro,101.0,Amapá
2025,Janeiro,3.0,Amapá
2025,Fevereiro,1.0,Amapá
2025,Março,1.0,Amapá
2025,Abril,,Amapá
2025,Maio,,Amapá
2025,Junho,,Amapá
2025,Julho,,Amapá
2025,Agosto,,Amapá
2025,Setembro,,Amapá
2025,Outubro,,Amapá
2025,Novembro,,Amapá
2025,Dezembro,,Amapá
1998,Janeiro,,Amazonas
1998,Fevereiro,,Amazonas
1998,Março,,Amazonas
1998,Abril,,Amazonas
1998,Maio,,Amazonas
1998,Junho,2.0,Amazonas
1998,Julho,72.0,Amazonas
1998,Agosto,320.0,Amazonas
1998,Setembro,263.0,Amazonas
1998,Outubro,82.0,Amazonas
1998,Novembro,6.0,Amazonas
1998,Dezembro,196.0,Amazonas
1999,Janeiro,3.0,Amazonas
1999,Fevereiro,43.0,Amazonas
1999,Março,7.0,Amazonas
1999,Abril,2.0,Amazonas
1999,Maio,,Amazonas
1999,Junho,7.0,Amazonas
1999,Julho,11.0,Amazonas
1999,Agosto,255.0,Amazonas
1999,Setembro,214.0,Amazonas
1999,Outubro,476.0,Amazonas
1999,Novembro,28.0,Amazonas
1999,Dezembro,2.0,Amazonas
2000,Janeiro,7.0,Amazonas
2000,Fevereiro,62.0,Amazonas
2000,Março,69.0,Amazonas
2000,Abril,18.0,Amazonas
2000,Maio,51.0,Amazonas
2000,Junho,6.0,Amazonas
2000,Julho,39.0,Amazonas
2000,Agosto,180.0,Amazonas
2000,Setembro,193.0,Amazonas
2000,Outubro,145.0,Amazonas
2000,Novembro,27.0,Amazonas
2000,Dezembro,60.0,Amazonas
2001,Janeiro,3.0,Amazonas
2001,Fevereiro,8.0,Amazonas
2001,Março,6.0,Amazonas
2001,Abril,1.0,Amazonas
2001,Maio,,Amazonas
2001,Junho,5.0,Amazonas
2001,Julho,9.0,Amazonas
2001,Agosto,499.0,Amazonas
2001,Setembro,168.0,Amazonas
2001,Outubro,332.0,Amazonas
2001,Novembro,244.0,Amazonas
2001,Dezembro,22.0,Amazonas
2002,Janeiro,17.0,Amazonas
2002,Fevereiro,2.0,Amazonas
2002,Março,5.0,Amazonas
2002,Abril,2.0,Amazonas
2002,Maio,8.0,Amazonas
2002,Junho,5.0,Amazonas
2002,Julho,338.0,Amazonas
2002,Agosto,1790.0,Amazonas
2002,Setembro,2916.0,Amazonas
2002,Outubro,1824.0,Amazonas
2002,Novembro,1221.0,Amazonas
2002,Dezembro,267.0,Amazonas
2003,Janeiro,379.0,Amazonas
2003,Fevereiro,129.0,Amazonas
2003,Março,94.0,Amazonas
2003,Abril,42.0,Amazonas
2003,Maio,24.0,Amazonas
2003,Junho,36.0,Amazonas
2003,Julho,655.0,Amazonas
2003,Agosto,3017.0,Amazonas
2003,Setembro,2594.0,Amazonas
2003,Outubro,1851.0,Amazonas
2003,Novembro,780.0,Amazonas
2003,Dezembro,590.0,Amazonas
2004,Janeiro,277.0,Amazonas
2004,Fevereiro,129.0,Amazonas
2004,Março,20.0,Amazonas
2004,Abril,26.0,Amazonas
2004,Maio,11.0,Amazonas
2004,Junho,43.0,Amazonas
2004,Julho,364.0,Amazonas
2004,Agosto,1850.0,Amazonas
2004,Setembro,2436.0,Amazonas
2004,Outubro,1564.0,Amazonas
2004,Novembro,988.0,Amazonas
2004,Dezembro,375.0,Amazonas
2005,Janeiro,225.0,Amazonas
2005,Fevereiro,16.0,Amazonas
2005,Março,15.0,Amazonas
2005,Abril,8.0,Amazonas
2005,Maio,36.0,Amazonas
2005,Junho,130.0,Amazonas
2005,Julho,1894.0,Amazonas
2005,Agosto,5981.0,Amazonas
2005,Setembro,4931.0,Amazonas
2005,Outubro,1499.0,Amazonas
2005,Novembro,833.0,Amazonas
2005,Dezembro,76.0,Amazonas
2006,Janeiro,79.0,Amazonas
2006,Fevereiro,31.0,Amazonas
2006,Março,30.0,Amazonas
2006,Abril,28.0,Amazonas
2006,Maio,20.0,Amazonas
2006,Junho,156.0,Amazonas
2006,Julho,574.0,Amazonas
2006,Agosto,3399.0,Amazonas
2006,Setembro,4254.0,Amazonas
2006,Outubro,2181.0,Amazonas
2006,Novembro,588.0,Amazonas
2006,Dezembro,357.0,Amazonas
2007,Janeiro,106.0,Amazonas
2007,Fevereiro,167.0,Amazonas
2007,Março,14.0,Amazonas
2007,Abril,18.0,Amazonas
2007,Maio,16.0,Amazonas
2007,Junho,180.0,Amazonas
2007,Julho,607.0,Amazonas
2007,Agosto,3990.0,Amazonas
2007,Setembro,3521.0,Amazonas
2007,Outubro,1663.0,Amazonas
2007,Novembro,833.0,Amazonas
2007,Dezembro,178.0,Amazonas
2008,Janeiro,45.0,Amazonas
2008,Fevereiro,48.0,Amazonas
2008,Março,25.0,Amazonas
2008,Abril,35.0,Amazonas
2008,Maio,12.0,Amazonas
2008,Junho,42.0,Amazonas
2008,Julho,457.0,Amazonas
2008,Agosto,2538.0,Amazonas
2008,Setembro,1716.0,Amazonas
2008,Outubro,1156.0,Amazonas
2008,Novembro,533.0,Amazonas
2008,Dezembro,94.0,Amazonas
2009,Janeiro,34.0,Amazonas
2009,Fevereiro,9.0,Amazonas
2009,Março,19.0,Amazonas
2009,Abril,11.0,Amazonas
2009,Maio,4.0,Amazonas
2009,Junho,31.0,Amazonas
2009,Julho,246.0,Amazonas
2009,Agosto,1799.0,Amazonas
2009,Setembro,3595.0,Amazonas
2009,Outubro,2409.0,Amazonas
2009,Novembro,983.0,Amazonas
2009,Dezembro,140.0,Amazonas
2010,Janeiro,93.0,Amazonas
2010,Fevereiro,76.0,Amazonas
2010,Março,64.0,Amazonas
2010,Abril,9.0,Amazonas
2010,Maio,37.0,Amazonas
2010,Junho,113.0,Amazonas
2010,Julho,788.0,Amazonas
2010,Agosto,5261.0,Amazonas
2010,Setembro,4021.0,Amazonas
2010,Outubro,1137.0,Amazonas
2010,Novembro,400.0,Amazonas
2010,Dezembro,140.0,Amazonas
2011,Janeiro,59.0,Amazonas
2011,Fevereiro,6.0,Amazonas
2011,Março,23.0,Amazonas
2011,Abril,7.0,Amazonas
2011,Maio,16.0,Amazonas
2011,Junho,32.0,Amazonas
2011,Julho,330.0,Amazonas
2011,Agosto,1543.0,Amazonas
2011,Setembro,1524.0,Amazonas
2011,Outubro,844.0,Amazonas
2011,Novembro,502.0,Amazonas
2011,Dezembro,142.0,Amazonas
2012,Janeiro,8.0,Amazonas
2012,Fevereiro,8.0,Amazonas
2012,Março,5.0,Amazonas
2012,Abril,8.0,Amazonas
2012,Maio,15.0,Amazonas
2012,Junho,58.0,Amazonas
2012,Julho,316.0,Amazonas
2012,Agosto,3616.0,Amazonas
2012,Setembro,2731.0,Amazonas
2012,Outubro,1484.0,Amazonas
2012,Novembro,749.0,Amazonas
2012,Dezembro,116.0,Amazonas
2013,Janeiro,43.0,Amazonas
2013,Fevereiro,4.0,Amazonas
2013,Março,23.0,Amazonas
2013,Abril,26.0,Amazonas
2013,Maio,21.0,Amazonas
2013,Junho,81.0,Amazonas
2013,Julho,359.0,Amazonas
2013,Agosto,1981.0,Amazonas
2013,Setembro,2204.0,Amazonas
2013,Outubro,1235.0,Amazonas
2013,Novembro,258.0,Amazonas
2013,Dezembro,277.0,Amazonas
2014,Janeiro,71.0,Amazonas
2014,Fevereiro,17.0,Amazonas
2014,Março,30.0,Amazonas
2014,Abril,20.0,Amazonas
2014,Maio,17.0,Amazonas
2014,Junho,73.0,Amazonas
2014,Julho,253.0,Amazonas
2014,Agosto,3604.0,Amazonas
2014,Setembro,3148.0,Amazonas
2014,Outubro,793.0,Amazonas
2014,Novembro,692.0,Amazonas
2014,Dezembro,289.0,Amazonas
2015,Janeiro,38.0,Amazonas
2015,Fevereiro,71.0,Amazonas
2015,Março,25.0,Amazonas
2015,Abril,20.0,Amazonas
2015,Maio,11.0,Amazonas
2015,Junho,34.0,Amazonas
2015,Julho,365.0,Amazonas
2015,Agosto,4235.0,Amazonas
2015,Setembro,5004.0,Amazonas
2015,Outubro,2233.0,Amazonas
2015,Novembro,909.0,Amazonas
2015,Dezembro,474.0,Amazonas
2016,Janeiro,654.0,Amazonas
2016,Fevereiro,252.0,Amazonas
2016,Março,105.0,Amazonas
2016,Abril,13.0,Amazonas
2016,Maio,26.0,Amazonas
2016,Junho,84.0,Amazonas
2016,Julho,1087.0,Amazonas
2016,Agosto,3652.0,Amazonas
2016,Setembro,2785.0,Amazonas
2016,Outubro,1913.0,Amazonas
2016,Novembro,497.0,Amazonas
2016,Dezembro,105.0,Amazonas
2017,Janeiro,62.0,Amazonas
2017,Fevereiro,21.0,Amazonas
2017,Março,24.0,Amazonas
2017,Abril,15.0,Amazonas
2017,Maio,33.0,Amazonas
2017,Junho,95.0,Amazonas
2017,Julho,1534.0,Amazonas
2017,Agosto,4793.0,Amazonas
2017,Setembro,3185.0,Amazonas
2017,Outubro,1190.0,Amazonas
2017,Novembro,486.0,Amazonas
2017,Dezembro,247.0,Amazonas
2018,Janeiro,46.0,Amazonas
2018,Fevereiro,93.0,Amazonas
2018,Março,54.0,Amazonas
2018,Abril,14.0,Amazonas
2018,Maio,19.0,Amazonas
2018,Junho,123.0,Amazonas
2018,Julho,1346.0,Amazonas
2018,Agosto,2589.0,Amazonas
2018,Setembro,4928.0,Amazonas
2018,Outubro,1725.0,Amazonas
2018,Novembro,472.0,Amazonas
2018,Dezembro,37.0,Amazonas
2019,Janeiro,35.0,Amazonas
2019,Fevereiro,90.0,Amazonas
2019,Março,114.0,Amazonas
2019,Abril,10.0,Amazonas
2019,Maio,21.0,Amazonas
2019,Junho,57.0,Amazonas
2019,Julho,1371.0,Amazonas
2019,Agosto,6668.0,Amazonas
2019,Setembro,3026.0,Amazonas
2019,Outubro,548.0,Amazonas
2019,Novembro,573.0,Amazonas
2019,Dezembro,163.0,Amazonas
2020,Janeiro,197.0,Amazonas
2020,Fevereiro,73.0,Amazonas
2020,Março,77.0,Amazonas
2020,Abril,12.0,Amazonas
2020,Maio,15.0,Amazonas
2020,Junho,122.0,Amazonas
2020,Julho,2119.0,Amazonas
2020,Agosto,8030.0,Amazonas
2020,Setembro,4270.0,Amazonas
2020,Outubro,1265.0,Amazonas
2020,Novembro,374.0,Amazonas
2020,Dezembro,175.0,Amazonas
2021,Janeiro,37.0,Amazonas
2021,Fevereiro,33.0,Amazonas
2021,Março,17.0,Amazonas
2021,Abril,18.0,Amazonas
2021,Maio,45.0,Amazonas
2021,Junho,74.0,Amazonas
2021,Julho,1173.0,Amazonas
2021,Agosto,8588.0,Amazonas
2021,Setembro,2799.0,Amazonas
2021,Outubro,1773.0,Amazonas
2021,Novembro,248.0,Amazonas
2021,Dezembro,43.0,Amazonas
2022,Janeiro,157.0,Amazonas
2022,Fevereiro,18.0,Amazonas
2022,Março,15.0,Amazonas
2022,Abril,15.0,Amazonas
2022,Maio,81.0,Amazonas
2022,Junho,82.0,Amazonas
2022,Julho,1428.0,Amazonas
2022,Agosto,8116.0,Amazonas
2022,Setembro,8659.0,Amazonas
2022,Outubro,1503.0,Amazonas
2022,Novembro,961.0,Amazonas
2022,Dezembro,182.0,Amazonas
2023,Janeiro,68.0,Amazonas
2023,Fevereiro,31.0,Amazonas
2023,Março,28.0,Amazonas
2023,Abril,20.0,Amazonas
2023,Maio,30.0,Amazonas
2023,Junho,213.0,Amazonas
2023,Julho,1947.0,Amazonas
2023,Agosto,5473.0,Amazonas
2023,Setembro,6991.0,Amazonas
2023,Outubro,3858.0,Amazonas
2023,Novembro,797.0,Amazonas
2023,Dezembro,145.0,Amazonas
2024,Janeiro,160.0,Amazonas
2024,Fevereiro,141.0,Amazonas
2024,Março,35.0,Amazonas
2024,Abril,32.0,Amazonas
2024,Maio,40.0,Amazonas
2024,Junho,258.0,Amazonas
2024,Julho,4241.0,Amazonas
2024,Agosto,10328.0,Amazonas
2024,Setembro,6879.0,Amazonas
2024,Outubro,2557.0,Amazonas
2024,Novembro,656.0,Amazonas
2024,Dezembro,172.0,Amazonas
2025,Janeiro,60.0,Amazonas
2025,Fevereiro,11.0,Amazonas
2025,Março,24.0,Amazonas
2025,Abril,9.0,Amazonas
2025,Maio,12.0,Amazonas
2025,Junho,,Amazonas
2025,Julho,,Amazonas
2025,Agosto,,Amazonas
2025,Setembro,,Amazonas
2025,Outubro,,Amazonas
2025,Novembro,,Amazonas
2025,Dezembro,,Amazonas
1998,Janeiro,,Bahia
1998,Fevereiro,,Bahia
1998,Março,,Bahia
1998,Abril,,Bahia
1998,Maio,,Bahia
1998,Junho,55.0,Bahia
1998,Julho,219.0,Bahia
1998,Agosto,813.0,Bahia
1998,Setembro,2719.0,Bahia
1998,Outubro,1970.0,Bahia
1998,Novembro,49.0,Bahia
1998,Dezembro,82.0,Bahia
1999,Janeiro,114.0,Bahia
1999,Fevereiro,157.0,Bahia
1999,Março,83.0,Bahia
1999,Abril,55.0,Bahia
1999,Maio,76.0,Bahia
1999,Junho,62.0,Bahia
1999,Julho,107.0,Bahia
1999,Agosto,453.0,Bahia
1999,Setembro,1273.0,Bahia
1999,Outubro,1308.0,Bahia
1999,Novembro,49.0,Bahia
1999,Dezembro,37.0,Bahia
2000,Janeiro,31.0,Bahia
2000,Fevereiro,32.0,Bahia
2000,Março,65.0,Bahia
2000,Abril,23.0,Bahia
2000,Maio,71.0,Bahia
2000,Junho,176.0,Bahia
2000,Julho,199.0,Bahia
2000,Agosto,629.0,Bahia
2000,Setembro,2284.0,Bahia
2000,Outubro,3350.0,Bahia
2000,Novembro,114.0,Bahia
2000,Dezembro,24.0,Bahia
2001,Janeiro,25.0,Bahia
2001,Fevereiro,101.0,Bahia
2001,Março,4.0,Bahia
2001,Abril,26.0,Bahia
2001,Maio,84.0,Bahia
2001,Junho,98.0,Bahia
2001,Julho,245.0,Bahia
2001,Agosto,978.0,Bahia
2001,Setembro,3957.0,Bahia
2001,Outubro,1687.0,Bahia
2001,Novembro,699.0,Bahia
2001,Dezembro,158.0,Bahia
2002,Janeiro,124.0,Bahia
2002,Fevereiro,204.0,Bahia
2002,Março,146.0,Bahia
2002,Abril,108.0,Bahia
2002,Maio,164.0,Bahia
2002,Junho,116.0,Bahia
2002,Julho,611.0,Bahia
2002,Agosto,1812.0,Bahia
2002,Setembro,7167.0,Bahia
2002,Outubro,5415.0,Bahia
2002,Novembro,1169.0,Bahia
2002,Dezembro,1012.0,Bahia
2003,Janeiro,560.0,Bahia
2003,Fevereiro,306.0,Bahia
2003,Março,401.0,Bahia
2003,Abril,512.0,Bahia
2003,Maio,226.0,Bahia
2003,Junho,362.0,Bahia
2003,Julho,557.0,Bahia
2003,Agosto,1078.0,Bahia
2003,Setembro,9547.0,Bahia
2003,Outubro,4515.0,Bahia
2003,Novembro,655.0,Bahia
2003,Dezembro,865.0,Bahia
2004,Janeiro,201.0,Bahia
2004,Fevereiro,193.0,Bahia
2004,Março,179.0,Bahia
2004,Abril,200.0,Bahia
2004,Maio,251.0,Bahia
2004,Junho,306.0,Bahia
2004,Julho,355.0,Bahia
2004,Agosto,1512.0,Bahia
2004,Setembro,7395.0,Bahia
2004,Outubro,5701.0,Bahia
2004,Novembro,2016.0,Bahia
2004,Dezembro,674.0,Bahia
2005,Janeiro,414.0,Bahia
2005,Fevereiro,227.0,Bahia
2005,Março,234.0,Bahia
2005,Abril,180.0,Bahia
2005,Maio,168.0,Bahia
2005,Junho,240.0,Bahia
2005,Julho,424.0,Bahia
2005,Agosto,1141.0,Bahia
2005,Setembro,4244.0,Bahia
2005,Outubro,9031.0,Bahia
2005,Novembro,1801.0,Bahia
2005,Dezembro,343.0,Bahia
2006,Janeiro,315.0,Bahia
2006,Fevereiro,433.0,Bahia
2006,Março,291.0,Bahia
2006,Abril,117.0,Bahia
2006,Maio,172.0,Bahia
2006,Junho,220.0,Bahia
2006,Julho,482.0,Bahia
2006,Agosto,1318.0,Bahia
2006,Setembro,3171.0,Bahia
2006,Outubro,2395.0,Bahia
2006,Novembro,810.0,Bahia
2006,Dezembro,494.0,Bahia
2007,Janeiro,451.0,Bahia
2007,Fevereiro,136.0,Bahia
2007,Março,249.0,Bahia
2007,Abril,240.0,Bahia
2007,Maio,417.0,Bahia
2007,Junho,619.0,Bahia
2007,Julho,1375.0,Bahia
2007,Agosto,4270.0,Bahia
2007,Setembro,10076.0,Bahia
2007,Outubro,7548.0,Bahia
2007,Novembro,3308.0,Bahia
2007,Dezembro,779.0,Bahia
2008,Janeiro,376.0,Bahia
2008,Fevereiro,281.0,Bahia
2008,Março,201.0,Bahia
2008,Abril,229.0,Bahia
2008,Maio,217.0,Bahia
2008,Junho,207.0,Bahia
2008,Julho,554.0,Bahia
2008,Agosto,1032.0,Bahia
2008,Setembro,4961.0,Bahia
2008,Outubro,7949.0,Bahia
2008,Novembro,4599.0,Bahia
2008,Dezembro,175.0,Bahia
2009,Janeiro,227.0,Bahia
2009,Fevereiro,175.0,Bahia
2009,Março,329.0,Bahia
2009,Abril,56.0,Bahia
2009,Maio,48.0,Bahia
2009,Junho,117.0,Bahia
2009,Julho,340.0,Bahia
2009,Agosto,450.0,Bahia
2009,Setembro,3580.0,Bahia
2009,Outubro,2742.0,Bahia
2009,Novembro,525.0,Bahia
2009,Dezembro,367.0,Bahia
2010,Janeiro,368.0,Bahia
2010,Fevereiro,272.0,Bahia
2010,Março,192.0,Bahia
2010,Abril,136.0,Bahia
2010,Maio,254.0,Bahia
2010,Junho,430.0,Bahia
2010,Julho,663.0,Bahia
2010,Agosto,2635.0,Bahia
2010,Setembro,5780.0,Bahia
2010,Outubro,5375.0,Bahia
2010,Novembro,694.0,Bahia
2010,Dezembro,264.0,Bahia
2011,Janeiro,135.0,Bahia
2011,Fevereiro,177.0,Bahia
2011,Março,158.0,Bahia
2011,Abril,204.0,Bahia
2011,Maio,225.0,Bahia
2011,Junho,376.0,Bahia
2011,Julho,578.0,Bahia
2011,Agosto,1524.0,Bahia
2011,Setembro,6967.0,Bahia
2011,Outubro,2306.0,Bahia
2011,Novembro,197.0,Bahia
2011,Dezembro,289.0,Bahia
2012,Janeiro,226.0,Bahia
2012,Fevereiro,242.0,Bahia
2012,Março,472.0,Bahia
2012,Abril,428.0,Bahia
2012,Maio,335.0,Bahia
2012,Junho,387.0,Bahia
2012,Julho,909.0,Bahia
2012,Agosto,1810.0,Bahia
2012,Setembro,6815.0,Bahia
2012,Outubro,4529.0,Bahia
2012,Novembro,214.0,Bahia
2012,Dezembro,529.0,Bahia
2013,Janeiro,161.0,Bahia
2013,Fevereiro,282.0,Bahia
2013,Março,441.0,Bahia
2013,Abril,125.0,Bahia
2013,Maio,176.0,Bahia
2013,Junho,228.0,Bahia
2013,Julho,378.0,Bahia
2013,Agosto,602.0,Bahia
2013,Setembro,2617.0,Bahia
2013,Outubro,1866.0,Bahia
2013,Novembro,248.0,Bahia
2013,Dezembro,107.0,Bahia
2014,Janeiro,123.0,Bahia
2014,Fevereiro,84.0,Bahia
2014,Março,128.0,Bahia
2014,Abril,157.0,Bahia
2014,Maio,201.0,Bahia
2014,Junho,235.0,Bahia
2014,Julho,235.0,Bahia
2014,Agosto,606.0,Bahia
2014,Setembro,2472.0,Bahia
2014,Outubro,2515.0,Bahia
2014,Novembro,308.0,Bahia
2014,Dezembro,126.0,Bahia
2015,Janeiro,240.0,Bahia
2015,Fevereiro,124.0,Bahia
2015,Março,183.0,Bahia
2015,Abril,122.0,Bahia
2015,Maio,133.0,Bahia
2015,Junho,233.0,Bahia
2015,Julho,300.0,Bahia
2015,Agosto,791.0,Bahia
2015,Setembro,6921.0,Bahia
2015,Outubro,4695.0,Bahia
2015,Novembro,1569.0,Bahia
2015,Dezembro,1202.0,Bahia
2016,Janeiro,240.0,Bahia
2016,Fevereiro,340.0,Bahia
2016,Março,237.0,Bahia
2016,Abril,193.0,Bahia
2016,Maio,240.0,Bahia
2016,Junho,388.0,Bahia
2016,Julho,340.0,Bahia
2016,Agosto,727.0,Bahia
2016,Setembro,1729.0,Bahia
2016,Outubro,1312.0,Bahia
2016,Novembro,402.0,Bahia
2016,Dezembro,163.0,Bahia
2017,Janeiro,150.0,Bahia
2017,Fevereiro,91.0,Bahia
2017,Março,160.0,Bahia
2017,Abril,91.0,Bahia
2017,Maio,124.0,Bahia
2017,Junho,213.0,Bahia
2017,Julho,234.0,Bahia
2017,Agosto,809.0,Bahia
2017,Setembro,1146.0,Bahia
2017,Outubro,3144.0,Bahia
2017,Novembro,222.0,Bahia
2017,Dezembro,66.0,Bahia
2018,Janeiro,102.0,Bahia
2018,Fevereiro,45.0,Bahia
2018,Março,126.0,Bahia
2018,Abril,71.0,Bahia
2018,Maio,101.0,Bahia
2018,Junho,190.0,Bahia
2018,Julho,281.0,Bahia
2018,Agosto,477.0,Bahia
2018,Setembro,1930.0,Bahia
2018,Outubro,1345.0,Bahia
2018,Novembro,169.0,Bahia
2018,Dezembro,119.0,Bahia
2019,Janeiro,212.0,Bahia
2019,Fevereiro,432.0,Bahia
2019,Março,475.0,Bahia
2019,Abril,141.0,Bahia
2019,Maio,142.0,Bahia
2019,Junho,186.0,Bahia
2019,Julho,337.0,Bahia
2019,Agosto,542.0,Bahia
2019,Setembro,1896.0,Bahia
2019,Outubro,1783.0,Bahia
2019,Novembro,924.0,Bahia
2019,Dezembro,301.0,Bahia
2020,Janeiro,164.0,Bahia
2020,Fevereiro,153.0,Bahia
2020,Março,92.0,Bahia
2020,Abril,98.0,Bahia
2020,Maio,95.0,Bahia
2020,Junho,244.0,Bahia
2020,Julho,341.0,Bahia
2020,Agosto,437.0,Bahia
2020,Setembro,1918.0,Bahia
2020,Outubro,3666.0,Bahia
2020,Novembro,447.0,Bahia
2020,Dezembro,257.0,Bahia
2021,Janeiro,220.0,Bahia
2021,Fevereiro,96.0,Bahia
2021,Março,530.0,Bahia
2021,Abril,180.0,Bahia
2021,Maio,447.0,Bahia
2021,Junho,367.0,Bahia
2021,Julho,732.0,Bahia
2021,Agosto,1470.0,Bahia
2021,Setembro,6491.0,Bahia
2021,Outubro,3630.0,Bahia
2021,Novembro,135.0,Bahia
2021,Dezembro,61.0,Bahia
2022,Janeiro,149.0,Bahia
2022,Fevereiro,137.0,Bahia
2022,Março,233.0,Bahia
2022,Abril,108.0,Bahia
2022,Maio,396.0,Bahia
2022,Junho,632.0,Bahia
2022,Julho,530.0,Bahia
2022,Agosto,947.0,Bahia
2022,Setembro,2770.0,Bahia
2022,Outubro,3675.0,Bahia
2022,Novembro,119.0,Bahia
2022,Dezembro,124.0,Bahia
2023,Janeiro,167.0,Bahia
2023,Fevereiro,222.0,Bahia
2023,Março,206.0,Bahia
2023,Abril,269.0,Bahia
2023,Maio,465.0,Bahia
2023,Junho,433.0,Bahia
2023,Julho,701.0,Bahia
2023,Agosto,694.0,Bahia
2023,Setembro,3298.0,Bahia
2023,Outubro,3279.0,Bahia
2023,Novembro,1295.0,Bahia
2023,Dezembro,888.0,Bahia
2024,Janeiro,268.0,Bahia
2024,Fevereiro,133.0,Bahia
2024,Março,408.0,Bahia
2024,Abril,186.0,Bahia
